STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-05-14,,0.07,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-05-15,,0,0,0,,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-05-16,,0.06,0,0,,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-05-17,,0.08,0,0,,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-05-18,,0.46,0,0,,87,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-05-19,,0.29,0,0,,85,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-05-20,,0,0,0,,86,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-05-21,,0.23,0,0,,86,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-05-22,,0.3,0,0,,87,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-05-23,,0.34,0,0,,86,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-05-24,,0.54,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-05-25,,1.5,0,0,,81,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-05-26,,0.38,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-05-27,,2.69,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-05-28,,0.91,0,0,,85,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-05-29,,2.68,0,0,,81,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-05-30,,0.06,0,0,,84,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-05-31,,0.38,0,0,,84,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-01,,1.68,0,0,,84,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-02,,0.22,0,0,,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-03,,0.93,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-04,,0.03,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-05,,0.84,0,0,,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-06,,0.17,0,0,,86,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-07,,0.22,0,0,,85,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-08,,0.04,0,0,,85,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-09,,0,0,0,,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-10,,0.12,0,0,,86,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-11,,0.29,0,0,,85,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-12,,0.11,0,0,,87,69,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-13,,0.27,0,0,,87,69,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-14,,0,0,0,,86,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-15,,0.12,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-16,,0.03,0,0,,86,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-17,,0.01,0,0,,87,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-18,,0.16,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-19,,0.54,0,0,,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-20,,0.1,0,0,,87,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-21,,0.13,0,0,,87,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-22,,0.02,0,0,,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-23,,0.01,0,0,,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-24,,0.09,0,0,,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-25,,0.03,0,0,,88,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-26,,0.04,0,0,,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-27,,0.47,0,0,,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-28,,0.17,0,0,,86,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-29,,0.12,0,0,,84,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-06-30,,0.15,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-01,,0.53,0,0,,86,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-02,,0.05,0,0,,86,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-03,,0.17,0,0,,85,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-04,,0,0,0,,88,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-05,,0,0,0,,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-06,,0.15,0,0,,86,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-07,,0.01,0,0,,87,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-08,,0.3,0,0,,86,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-09,,0.05,0,0,,85,68,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-10,,3.17,0,0,,84,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-11,,1.02,0,0,,80,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-12,,1.32,0,0,,83,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-13,,0.06,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-14,,0.32,0,0,,86,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-15,,0.15,0,0,,85,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-16,,0.8,0,0,,84,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-17,,0.13,0,0,,85,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-18,,0.07,0,0,,85,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-19,,0.17,0,0,,84,69,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-20,,0.4,0,0,,85,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-21,,0.74,0,0,,86,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-22,,0.03,0,0,,87,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-23,,0.01,0,0,,87,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-24,,0.58,0,0,,82,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-25,,0,0,0,,87,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-26,,0,0,0,,86,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-27,,0.29,0,0,,80,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-28,,0.15,0,0,,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-29,,0.08,0,0,,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-30,,0.04,0,0,,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-07-31,,0.46,0,0,,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-01,,1.21,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-02,,0.16,0,0,,86,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-03,,0,0,0,,86,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-04,,0.23,0,0,,87,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-05,,0.02,0,0,,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-06,,0.01,0,0,,87,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-07,,0.19,0,0,,88,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-08,,0.28,0,0,,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-09,,0.1,0,0,,87,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-10,,1.36,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-11,,0.4,0,0,,86,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-12,,0.86,0,0,,84,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-13,,2.85,0,0,,79,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-14,,0.3,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-15,,0.2,0,0,,86,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-16,,0.01,0,0,,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-17,,0.12,0,0,,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-18,,0.08,0,0,,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-19,,0.04,0,0,,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-20,,0,0,0,,87,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-21,,0.54,0,0,,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-22,,0.09,0,0,,87,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-23,,0,0,0,,88,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-24,,0.03,0,0,,88,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-25,,0.49,0,0,,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-26,,0.07,0,0,,87,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-27,,0.08,0,0,,87,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-28,,0.67,0,0,,88,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-29,,0.39,0,0,,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-30,,0.97,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-08-31,,0.1,0,0,,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-01,,0.89,0,0,,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-02,,2.2,0,0,,84,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-03,,0.78,0,0,,81,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-04,,0,0,0,,88,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-05,,0.17,0,0,,84,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-06,,0.35,0,0,,86,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-07,,0.12,0,0,,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-08,,0,0,0,,87,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-09,,1.01,0,0,,82,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-10,,0.5,0,0,,82,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-11,,0.06,0,0,,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-12,,0.01,0,0,,88,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-13,,0.43,0,0,,88,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-14,,0.73,0,0,,88,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-15,,0.47,0,0,,87,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-16,,0.35,0,0,,88,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-17,,0.23,0,0,,87,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-18,,0.61,0,0,,84,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-19,,0.16,0,0,,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-20,,0.7,0,0,,86,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-21,,0.86,0,0,,86,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-22,,0.13,0,0,,88,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-23,,0.71,0,0,,85,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-24,,0.11,0,0,,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-25,,0.12,0,0,,88,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-26,,0.17,0,0,,81,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-27,,0.66,0,0,,85,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-28,,0.67,0,0,,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-29,,0.13,0,0,,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-09-30,,0.14,0,0,,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-01,,0.69,0,0,,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-02,,0,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-03,,0.27,0,0,,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-04,,3,0,0,,85,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-05,,0.96,0,0,,83,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-06,,0.33,0,0,,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-07,,0.03,0,0,,86,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-08,,0,0,0,,87,69,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-09,,0.55,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-10,,0.79,0,0,,82,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-11,,4.24,0,0,,79,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-12,,2.88,0,0,,81,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-13,,0.89,0,0,,82,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-14,,0.5,0,0,,84,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-15,,0.06,0,0,,85,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-16,,0.07,0,0,,86,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-17,,0.02,0,0,,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-18,,0.32,0,0,,85,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-19,,0.06,0,0,,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-20,,0.93,0,0,,85,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-21,,0,0,0,,86,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-22,,0.6,0,0,,86,69,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-23,,0.04,0,0,,85,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-24,,0.19,0,0,,87,67,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-25,,0.35,0,0,,85,69,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-26,,0,0,0,,85,69,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-27,,0,0,0,,85,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-28,,0,0,0,,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-29,,0.29,0,0,,84,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-30,,0,0,0,,87,69,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-10-31,,0,0,0,,86,67,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-01,,0.05,0,0,,85,67,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-02,,0.55,0,0,,86,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-03,,0.02,0,0,,86,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-04,,0.15,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-05,,0.4,0,0,,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-06,,0.08,0,0,,88,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-07,,0.08,0,0,,88,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-08,,0.04,0,0,,87,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-09,,0.05,0,0,,86,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-10,,0,0,0,,87,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-11,,0.14,0,0,,87,68,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-12,,0.65,0,0,,83,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-13,,0.35,0,0,,86,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-14,,0.66,0,0,,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-15,,0.35,0,0,,85,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-16,,0.02,0,0,,86,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-17,,0.02,0,0,,86,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-18,,0.01,0,0,,86,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-19,,0.06,0,0,,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-20,,0,0,0,,86,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-21,,0.25,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-22,,0.07,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-23,,0.17,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-24,,0,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-25,,0.19,0,0,,85,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-26,,0.01,0,0,,86,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-27,,0.73,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-28,,0.1,0,0,,86,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-29,,0.35,0,0,,85,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-11-30,,1.33,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-01,,2.31,0,0,,81,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-02,,0.18,0,0,,83,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-03,,0.43,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-04,,2.3,0,0,,80,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-05,,0.41,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-06,,0.64,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-07,,0.02,0,0,,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-08,,0.57,0,0,,85,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-09,,0.85,0,0,,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-10,,0.04,0,0,,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-11,,0.12,0,0,,84,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-12,,0.07,0,0,,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-13,,0.1,0,0,,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-14,,0.1,0,0,,84,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-15,,0,0,0,,85,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-16,,0.02,0,0,,85,67,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-17,,0,0,0,,83,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-18,,0,0,0,,85,68,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-19,,0,0,0,,85,67,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-20,,0,0,0,,85,66,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-21,,0,0,0,,84,67,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-22,,0,0,0,,84,66,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-23,,0.65,0,0,,84,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-24,,0.3,0,0,,83,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-25,,6.09,0,0,,80,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-26,,0.09,0,0,,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-27,,0,0,0,,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-28,,0,0,0,,88,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-29,,0.09,0,0,,85,68,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-30,,0.37,0,0,,83,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1963-12-31,,0.44,0,0,,84,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1964-01-01,,0.01,0,0,,83,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1964-01-02,,0,0,0,,84,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1964-01-03,,0,0,0,,84,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1964-01-04,,0.14,0,0,,84,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1964-01-05,,0.39,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1964-01-06,,0,0,0,,84,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1964-01-07,,0.15,0,0,,82,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1964-01-08,,0.32,0,0,,82,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1964-01-09,,0,0,0,,83,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1964-01-10,,0,0,0,,83,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1964-01-11,,0,0,0,,83,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1964-01-12,,0,0,0,,83,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1964-01-13,,0.06,0,0,,83,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1964-01-14,,0.07,0,0,,84,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1964-01-15,,0.02,0,0,,85,67,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1964-01-16,,0,0,0,,85,64,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1964-01-17,,0,0,0,,84,64,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1964-01-18,,0,0,0,,83,65,
